timestamp,temperature,humidity,pressure,pioggia_3h,pioggia_presente
2026-02-19T17:57:14.498885,21.9,67.0,1005.7,0.0,ASSENTE
2026-02-19T17:57:16.525445,21.9,66.0,1005.7,0.0,ASSENTE
2026-02-19T17:57:18.547539,21.9,66.0,1005.7,0.0,ASSENTE
2026-02-19T17:57:20.580579,21.9,66.0,1005.7,0.0,ASSENTE
2026-02-19T17:57:22.608979,21.9,65.0,1005.7,0.0,ASSENTE
2026-02-19T17:57:24.624625,21.9,65.0,1005.7,0.0,ASSENTE
2026-02-19T17:57:26.656357,21.9,65.0,1005.7,0.0,ASSENTE
2026-02-19T17:57:28.691679,21.9,64.0,1005.7,0.0,ASSENTE
2026-02-19T17:57:30.709841,21.9,64.0,1005.7,0.0,ASSENTE
2026-02-19T17:57:32.745712,21.9,64.0,1005.7,0.0,ASSENTE
2026-02-19T17:57:34.773671,21.9,64.0,1005.7,0.0,ASSENTE
2026-02-19T17:57:36.787590,21.9,64.0,1005.7,0.0,ASSENTE
2026-02-19T17:57:38.829169,21.9,64.0,1005.7,0.0,ASSENTE
2026-02-19T17:57:40.850563,21.9,63.0,1005.7,0.0,ASSENTE
2026-02-19T17:57:42.878689,21.9,63.0,1005.7,0.0,ASSENTE
2026-02-19T17:57:44.904843,21.9,63.0,1005.7,0.0,ASSENTE
2026-02-19T17:57:46.938052,21.9,63.0,1005.7,0.0,ASSENTE
